emoji,unicode,name_en,name_id,alias,emoji_clean,has_skin_tone,category,aliases
🤍,🤍,white_heart,hati_putih,white_heart,\U0001f90d,False,white,['']
💯,💯,hundred_points,nilai_seratus,nilai_seratus_100_lengkap_skor,\U0001f4af,False,hundred,"['nilai', 'seratus', '100', 'lengkap', 'skor']"
💢,💢,anger_symbol,marah,marah_komik,\U0001f4a2,False,anger,"['marah', 'komik']"
💥,💥,collision,tabrakan,tabrakan_komik_nabrak,\U0001f4a5,False,misc,"['tabrakan', 'komik', 'nabrak']"
💫,💫,dizzy,pusing,pusing_bintang_komik,\U0001f4ab,False,misc,"['pusing', 'bintang', 'komik']"
💦,💦,sweat_droplets,keringat,keringat_ciprat_komik,\U0001f4a6,False,sweat,"['keringat', 'ciprat', 'komik']"
💨,💨,dashing_away,berlari,berlari_kabur_komik_lari,\U0001f4a8,False,dashing,"['berlari', 'kabur', 'komik', 'lari']"
🕳️,🕳️,hole,lubang,lubang_lobang,\U0001f573\ufe0f,False,misc,"['lubang', 'lobang']"
💣,💣,bomb,bom,bom_komik,\U0001f4a3,False,misc,"['bom', 'komik']"
💬,💬,speech_balloon,balon_ucapan,balon_ucapan_dialog_gelembung_komik,\U0001f4ac,False,speech,"['balon', 'ucapan', 'dialog', 'gelembung', 'komik']"
👁️‍🗨️,👁️‍🗨️,eye_in_speech_bubble,mata_di_dalam_gelembung_ucapan,eye_in_speech_bubble,\U0001f441\ufe0f\u200d\U0001f5e8\ufe0f,False,eye_in_speech,['']
🗨️,🗨️,left_speech_bubble,gelembung_ucapan_kiri,gelembung_ucapan_kiri_dialog,\U0001f5e8\ufe0f,False,left_speech,"['gelembung', 'ucapan', 'kiri', 'dialog']"
🗯️,🗯️,right_anger_bubble,gelembung_marah_kanan,gelembung_marah_kanan_balon,\U0001f5ef\ufe0f,False,right_anger,"['gelembung', 'marah', 'kanan', 'balon']"
💭,💭,thought_balloon,gelembung_pikiran,gelembung_pikiran_balon_komik_mikir_pikir,\U0001f4ad,False,thought,"['gelembung', 'pikiran', 'balon', 'komik', 'mikir', 'pikir']"
💤,💤,zzz,zzz,zzz_komik_tidur,\U0001f4a4,False,misc,"['zzz', 'komik', 'tidur']"
👋,👋,waving_hand,tangan_melambai,tangan_melambai_badan_lambai_tubuh,\U0001f44b,False,waving,"['tangan', 'melambai', 'badan', 'lambai', 'tubuh']"
🤚,🤚,raised_back_of_hand,angkat_tangan,angkat_tangan_berhenti_jangan_stop,\U0001f91a,False,raised_back_of,"['angkat', 'tangan', 'berhenti', 'jangan', 'stop']"
🖐️,🖐️,hand_with_fingers_splayed,telapak_tangan_terbuka,telapak_tangan_terbuka_badan_jari_tos_tubuh,\U0001f590\ufe0f,False,hand_with_fingers,"['telapak', 'tangan', 'terbuka', 'badan', 'jari', 'tos', 'tubuh']"
✋,✋,raised_hand,telapak_tangan_terbuka_dengan_jari_rapat,telapak_tangan_terbuka_dengan_jari_rapat_badan_tubuh,\u270b,False,raised,"['telapak', 'tangan', 'terbuka', 'dengan', 'jari', 'rapat', 'badan', 'tubuh']"
🖖,🖖,vulcan_salute,salam_vulcan,salam_vulcan_badan_jari_spock_tangan_tubuh,\U0001f596,False,vulcan,"['salam', 'vulcan', 'badan', 'jari', 'spock', 'tangan', 'tubuh']"
👌,👌,ok_hand,oke,oke_badan_tangan_tubuh,\U0001f44c,False,ok,"['oke', 'badan', 'tangan', 'tubuh']"
🤌,🤌,pinched_fingers,jari_terkuncup,jari_terkuncup_interogasi_isyarat_tangan_sarkastik,\U0001f90c,False,pinched,"['jari', 'terkuncup', 'interogasi', 'isyarat', 'tangan', 'sarkastik']"
🤏,🤏,pinching_hand,tangan_menjepit,tangan_menjepit_sejumlah_kecil,\U0001f90f,False,pinching,"['tangan', 'menjepit', 'sejumlah', 'kecil']"
✌️,✌️,victory_hand,isyarat_kemenangan,isyarat_kemenangan_badan_jari_menang_tangan_tubuh,\u270c\ufe0f,False,victory,"['isyarat', 'kemenangan', 'badan', 'jari', 'menang', 'tangan', 'tubuh']"
🤞,🤞,crossed_fingers,jari_menyilang,jari_menyilang_beruntung_semoga_hoki_silang,\U0001f91e,False,crossed,"['jari', 'menyilang', 'beruntung', 'semoga', 'hoki', 'silang']"
🤟,🤟,love-you_gesture,gerakan_sayang_kamu,gerakan_sayang_kamu_ilu_ily_tangan,\U0001f91f,False,you,"['gerakan', 'sayang', 'kamu', 'ilu', 'ily', 'tangan']"
🤘,🤘,sign_of_the_horns,lambang_tanduk,lambang_tanduk_badan_jari_tangan_tubuh,\U0001f918,False,sign_of_the,"['lambang', 'tanduk', 'badan', 'jari', 'tangan', 'tubuh']"
🤙,🤙,call_me_hand,panggil_saya,panggil_saya_telepon_aku,\U0001f919,False,call_me,"['panggil', 'saya', 'telepon', 'aku']"
👈,👈,backhand_index_pointing_left,menunjuk_ke_arah_kiri,menunjuk_ke_arah_kiri_badan_jari_tangan_telunjuk_tubuh_tunjuk,\U0001f448,False,backhand_index_pointing,"['menunjuk', 'ke', 'arah', 'kiri', 'badan', 'jari', 'tangan', 'telunjuk', 'tubuh', 'tunjuk']"
👉,👉,backhand_index_pointing_right,menunjuk_ke_arah_kanan,menunjuk_ke_arah_kanan_badan_jari_tangan_telunjuk_tubuh_tunjuk,\U0001f449,False,backhand_index_pointing,"['menunjuk', 'ke', 'arah', 'kanan', 'badan', 'jari', 'tangan', 'telunjuk', 'tubuh', 'tunjuk']"
👆,👆,backhand_index_pointing_up,menunjuk_ke_atas_(dibalik),menunjuk_ke_atas_dibalik_badan_jari_tangan_telunjuk_tubuh_tunjuk,\U0001f446,False,backhand_index_pointing,"['menunjuk', 'ke', 'atas', 'dibalik', 'badan', 'jari', 'tangan', 'telunjuk', 'tubuh', 'tunjuk']"
🖕,🖕,middle_finger,jari_tengah,jari_tengah_tangan,\U0001f595,False,middle,"['jari', 'tengah', 'tangan']"
👇,👇,backhand_index_pointing_down,menunjuk_ke_bawah,menunjuk_ke_bawah_badan_jari_tangan_tengah_tubuh_tunjuk,\U0001f447,False,backhand_index_pointing,"['menunjuk', 'ke', 'bawah', 'badan', 'jari', 'tangan', 'tengah', 'tubuh', 'tunjuk']"
☝️,☝️,index_pointing_up,menunjuk_ke_atas,menunjuk_ke_atas_badan_jari_tangan_telunjuk_tubuh_tunjuk,\u261d\ufe0f,False,index_pointing,"['menunjuk', 'ke', 'atas', 'badan', 'jari', 'tangan', 'telunjuk', 'tubuh', 'tunjuk']"
👍,👍,thumbs_up,jempol_ke_atas,jempol_ke_atas_+1_badan_tangan_tubuh,\U0001f44d,False,thumbs,"['jempol', 'ke', 'atas', '+1', 'badan', 'tangan', 'tubuh']"
👎,👎,thumbs_down,jempol_ke_bawah,jempol_ke_bawah_-1_badan_tangan_tubuh,\U0001f44e,False,thumbs,"['jempol', 'ke', 'bawah', '-1', 'badan', 'tangan', 'tubuh']"
✊,✊,raised_fist,tangan_terkepal_ke_atas,tangan_terkepal_ke_atas_badan_kepal_tinju_tubuh,\u270a,False,raised,"['tangan', 'terkepal', 'ke', 'atas', 'badan', 'kepal', 'tinju', 'tubuh']"
👊,👊,oncoming_fist,tangan_terkepal_ke_depan,tangan_terkepal_ke_depan_badan_kepal_tinju_tonjok_tubuh,\U0001f44a,False,oncoming,"['tangan', 'terkepal', 'ke', 'depan', 'badan', 'kepal', 'tinju', 'tonjok', 'tubuh']"
🤛,🤛,left-facing_fist,tinju_kiri,tinju_kiri_kepalan_tangan_tonjok,\U0001f91b,False,facing,"['tinju', 'kiri', 'kepalan', 'tangan', 'tonjok']"
🤜,🤜,right-facing_fist,tinju_kanan,tinju_kanan_kepalan_tangan_tonjok,\U0001f91c,False,facing,"['tinju', 'kanan', 'kepalan', 'tangan', 'tonjok']"
👏,👏,clapping_hands,tepuk_tangan,tepuk_tangan_badan_tubuh,\U0001f44f,False,clapping,"['tepuk', 'tangan', 'badan', 'tubuh']"
🙌,🙌,raising_hands,mengangkat_tangan,mengangkat_tangan_angkat_gerakan_hore_perayaan,\U0001f64c,False,raising,"['mengangkat', 'tangan', 'angkat', 'gerakan', 'hore', 'perayaan']"
👐,👐,open_hands,tangan_terbuka,tangan_terbuka_badan_tubuh,\U0001f450,False,open,"['tangan', 'terbuka', 'badan', 'tubuh']"
🤲,🤲,palms_up_together,tangan_diangkat_dan_dirapatkan_bersama,tangan_diangkat_dan_dirapatkan_bersama_berdoa_doa,\U0001f932,False,palms_up,"['tangan', 'diangkat', 'dan', 'dirapatkan', 'bersama', 'berdoa', 'doa']"
🤝,🤝,handshake,jabat_tangan,jabat_tangan_salaman_sepakat_setuju,\U0001f91d,False,people_body,"['jabat', 'tangan', 'salaman', 'sepakat', 'setuju']"
🙏,🙏,folded_hands,melipat_tangan,melipat_tangan_berdoa_bungkuk_gerakan_lipat_makasih_mohon_tolong_tubuh,\U0001f64f,False,folded,"['melipat', 'tangan', 'berdoa', 'bungkuk', 'gerakan', 'lipat', 'makasih', 'mohon', 'tolong', 'tubuh']"
✍️,✍️,writing_hand,tangan_menulis,tangan_menulis_badan_nulis_tubuh_tulis,\u270d\ufe0f,False,writing,"['tangan', 'menulis', 'badan', 'nulis', 'tubuh', 'tulis']"
💅,💅,nail_polish,poles_kuku,poles_kuku_cat_kosmetik_manikur_perawatan,\U0001f485,False,nail,"['poles', 'kuku', 'cat', 'kosmetik', 'manikur', 'perawatan']"
🤳,🤳,selfie,selfie,selfie_foto_kamera_ponsel_selfi,\U0001f933,False,misc,"['selfie', 'foto', 'kamera', 'ponsel', 'selfi']"
💪,💪,flexed_biceps,lengan_berotot,lengan_berotot_badan_biseps_otot_tubuh,\U0001f4aa,False,flexed,"['lengan', 'berotot', 'badan', 'biseps', 'otot', 'tubuh']"
🦾,🦾,mechanical_arm,lengan_robot,lengan_robot_aksesibilitas_prostetik,\U0001f9be,False,mechanical,"['lengan', 'robot', 'aksesibilitas', 'prostetik']"
🦿,🦿,mechanical_leg,tungkai_robot,tungkai_robot_aksesibilitas_prostetik,\U0001f9bf,False,mechanical,"['tungkai', 'robot', 'aksesibilitas', 'prostetik']"
🦵,🦵,leg,tungkai,tungkai_bagian_tubuh_tendang,\U0001f9b5,False,misc,"['tungkai', 'bagian', 'tubuh', 'tendang']"
🦶,🦶,foot,telapak_kaki,telapak_kaki_injak_tendang,\U0001f9b6,False,misc,"['telapak', 'kaki', 'injak', 'tendang']"
👂,👂,ear,telinga,telinga_badan_tubuh,\U0001f442,False,misc,"['telinga', 'badan', 'tubuh']"
🦻,🦻,ear_with_hearing_aid,telinga_dengan_alat_bantu_dengar,telinga_dengan_alat_bantu_dengar_aksesibilitas_sulit_mendengar_tuli_tunarungu,\U0001f9bb,False,ear_with_hearing,"['telinga', 'dengan', 'alat', 'bantu', 'dengar', 'aksesibilitas', 'sulit', 'mendengar', 'tuli', 'tunarungu']"
👃,👃,nose,hidung,hidung_badan_tubuh,\U0001f443,False,misc,"['hidung', 'badan', 'tubuh']"
🧠,🧠,brain,otak,otak_cerdas_genius_kecerdasan_pintar,\U0001f9e0,False,misc,"['otak', 'cerdas', 'genius', 'kecerdasan', 'pintar']"
🫀,🫀,anatomical_heart,organ_jantung,organ_jantung_detak_kardiologi_nadi_tengah,\U0001fac0,False,anatomical,"['organ', 'jantung', 'detak', 'kardiologi', 'nadi', 'tengah']"
🫁,🫁,lungs,paru-paru,paru-paru_ekshalasi_inhalasi_napas_organ_respirasi,\U0001fac1,False,misc,"['paru-paru', 'ekshalasi', 'inhalasi', 'napas', 'organ', 'respirasi']"
🦷,🦷,tooth,gigi,gigi_dokter,\U0001f9b7,False,misc,"['gigi', 'dokter']"
🦴,🦴,bone,tulang,tulang_belulang,\U0001f9b4,False,misc,"['tulang', 'belulang']"
👀,👀,eyes,dua_mata,dua_mata_badan_muka_tubuh_wajah,\U0001f440,False,misc,"['dua', 'mata', 'badan', 'muka', 'tubuh', 'wajah']"
👁️,👁️,eye,satu_mata,satu_mata_badan_tubuh,\U0001f441\ufe0f,False,misc,"['satu', 'mata', 'badan', 'tubuh']"
👅,👅,tongue,lidah,lidah_badan_tubuh,\U0001f445,False,misc,"['lidah', 'badan', 'tubuh']"
👄,👄,mouth,mulut,mulut_badan_bibir_tubuh,\U0001f444,False,misc,"['mulut', 'badan', 'bibir', 'tubuh']"
👶,👶,baby,bayi,bayi_muda,\U0001f476,False,misc,"['bayi', 'muda']"
🧒,🧒,child,anak,anak_gender_tak_tentu_muda_netral,\U0001f9d2,False,misc,"['anak', 'gender', 'tak', 'tentu', 'muda', 'netral']"
👦,👦,boy,anak_laki-laki,anak_laki-laki_muda,\U0001f466,False,misc,"['anak', 'laki-laki', 'muda']"
👧,👧,girl,anak_perempuan,anak_perempuan_muda_virgo_zodiak,\U0001f467,False,misc,"['anak', 'perempuan', 'muda', 'virgo', 'zodiak']"
🧑,🧑,person,dewasa,dewasa_gender_tak_tentu_netral_orang,\U0001f9d1,False,people_body,"['dewasa', 'gender', 'tak', 'tentu', 'netral', 'orang']"
👱,👱,person_blond_hair,orang_rambut_pirang,orang_rambut_pirang_berambut,\U0001f471,False,person_blond,"['orang', 'rambut', 'pirang', 'berambut']"
👨,👨,man,pria,pria_orang_dewasa,\U0001f468,False,people_body,"['pria', 'orang', 'dewasa']"
🧔,🧔,person_beard,orang_janggut,person_beard,\U0001f9d4,False,person,['']
🧔‍♂️,🧔‍♂️,man_beard,pria_janggut,man_beard,\U0001f9d4\u200d\u2642\ufe0f,False,man,['']
🧔‍♀️,🧔‍♀️,woman_beard,wanita_janggut,woman_beard,\U0001f9d4\u200d\u2640\ufe0f,False,woman,['']
👨‍🦰,👨‍🦰,man_red_hair,pria_rambut_merah,pria_rambut_merah_orang_dewasa,\U0001f468\u200d\U0001f9b0,False,man_red,"['pria', 'rambut', 'merah', 'orang', 'dewasa']"
👨‍🦱,👨‍🦱,man_curly_hair,pria_rambut_keriting,pria_rambut_keriting_orang_dewasa,\U0001f468\u200d\U0001f9b1,False,man_curly,"['pria', 'rambut', 'keriting', 'orang', 'dewasa']"
👨‍🦳,👨‍🦳,man_white_hair,pria_rambut_putih,pria_rambut_putih_orang_dewasa,\U0001f468\u200d\U0001f9b3,False,man_white,"['pria', 'rambut', 'putih', 'orang', 'dewasa']"
👨‍🦲,👨‍🦲,man_bald,pria_gundul,pria_gundul_orang_dewasa,\U0001f468\u200d\U0001f9b2,False,man,"['pria', 'gundul', 'orang', 'dewasa']"
👩,👩,woman,wanita,wanita_ibu_perempuan,\U0001f469,False,people_body,"['wanita', 'ibu', 'perempuan']"
👩‍🦰,👩‍🦰,woman_red_hair,wanita_rambut_merah,wanita_rambut_merah_ibu_perempuan,\U0001f469\u200d\U0001f9b0,False,woman_red,"['wanita', 'rambut', 'merah', 'ibu', 'perempuan']"
🧑‍🦰,🧑‍🦰,person_red_hair,dewasa_rambut_merah,dewasa_rambut_merah_gender_tak_tentu_netral_orang,\U0001f9d1\u200d\U0001f9b0,False,person_red,"['dewasa', 'rambut', 'merah', 'gender', 'tak', 'tentu', 'netral', 'orang']"
👩‍🦱,👩‍🦱,woman_curly_hair,wanita_rambut_keriting,wanita_rambut_keriting_ibu_perempuan,\U0001f469\u200d\U0001f9b1,False,woman_curly,"['wanita', 'rambut', 'keriting', 'ibu', 'perempuan']"
🧑‍🦱,🧑‍🦱,person_curly_hair,dewasa_rambut_keriting,dewasa_rambut_keriting_gender_tak_tentu_netral_orang,\U0001f9d1\u200d\U0001f9b1,False,person_curly,"['dewasa', 'rambut', 'keriting', 'gender', 'tak', 'tentu', 'netral', 'orang']"
👩‍🦳,👩‍🦳,woman_white_hair,wanita_rambut_putih,wanita_rambut_putih_ibu_perempuan,\U0001f469\u200d\U0001f9b3,False,woman_white,"['wanita', 'rambut', 'putih', 'ibu', 'perempuan']"
🧑‍🦳,🧑‍🦳,person_white_hair,dewasa_rambut_putih,dewasa_rambut_putih_gender_tak_tentu_netral_orang,\U0001f9d1\u200d\U0001f9b3,False,person_white,"['dewasa', 'rambut', 'putih', 'gender', 'tak', 'tentu', 'netral', 'orang']"
👩‍🦲,👩‍🦲,woman_bald,wanita_gundul,wanita_gundul_ibu_perempuan,\U0001f469\u200d\U0001f9b2,False,woman,"['wanita', 'gundul', 'ibu', 'perempuan']"
🧑‍🦲,🧑‍🦲,person_bald,dewasa_gundul,dewasa_gundul_gender_tak_tentu_netral_orang,\U0001f9d1\u200d\U0001f9b2,False,person,"['dewasa', 'gundul', 'gender', 'tak', 'tentu', 'netral', 'orang']"
👱‍♀️,👱‍♀️,woman_blond_hair,wanita_berambut_pirang,wanita_berambut_pirang_perempuan_rambut,\U0001f471\u200d\u2640\ufe0f,False,woman_blond,"['wanita', 'berambut', 'pirang', 'perempuan', 'rambut']"
👱‍♂️,👱‍♂️,man_blond_hair,pria_berambut_pirang,pria_berambut_pirang_laki-laki_rambut,\U0001f471\u200d\u2642\ufe0f,False,man_blond,"['pria', 'berambut', 'pirang', 'laki-laki', 'rambut']"
🧓,🧓,older_person,lanjut_usia,lanjut_usia_netral_gender_tua,\U0001f9d3,False,older,"['lanjut', 'usia', 'netral', 'gender', 'tua']"
👴,👴,old_man,pria_tua,pria_tua_kakek_laki-laki,\U0001f474,False,old,"['pria', 'tua', 'kakek', 'laki-laki']"
👵,👵,old_woman,wanita_tua,wanita_tua_nenek_perempuan,\U0001f475,False,old,"['wanita', 'tua', 'nenek', 'perempuan']"
🙍,🙍,person_frowning,orang_marah,orang_marah_gerakan,\U0001f64d,False,person,"['orang', 'marah', 'gerakan']"
🙍‍♂️,🙍‍♂️,man_frowning,pria_muka_tidak_senang,pria_muka_tidak_senang_laki-laki,\U0001f64d\u200d\u2642\ufe0f,False,man,"['pria', 'muka', 'tidak', 'senang', 'laki-laki']"
🙍‍♀️,🙍‍♀️,woman_frowning,wanita_muka_tidak_senang,wanita_muka_tidak_senang_perempuan,\U0001f64d\u200d\u2640\ufe0f,False,woman,"['wanita', 'muka', 'tidak', 'senang', 'perempuan']"
🙎,🙎,person_pouting,orang_tidak_senang,orang_tidak_senang_cemberut_gerakan,\U0001f64e,False,person,"['orang', 'tidak', 'senang', 'cemberut', 'gerakan']"
🙎‍♂️,🙎‍♂️,man_pouting,pria_tidak_senang,pria_tidak_senang_bibir_laki-laki,\U0001f64e\u200d\u2642\ufe0f,False,man,"['pria', 'tidak', 'senang', 'bibir', 'laki-laki']"
🙎‍♀️,🙎‍♀️,woman_pouting,wanita_tidak_senang,wanita_tidak_senang_bibir_perempuan,\U0001f64e\u200d\u2640\ufe0f,False,woman,"['wanita', 'tidak', 'senang', 'bibir', 'perempuan']"
🙅,🙅,person_gesturing_no,orang_mengisyaratkan_tidak,orang_mengisyaratkan_tidak_dilarang_gerakan_nggak_tangan_terlarang,\U0001f645,False,person_gesturing,"['orang', 'mengisyaratkan', 'tidak', 'dilarang', 'gerakan', 'nggak', 'tangan', 'terlarang']"
🙅‍♂️,🙅‍♂️,man_gesturing_no,pria_mengisyaratkan_tidak,pria_mengisyaratkan_tidak_isyarat_laki-laki,\U0001f645\u200d\u2642\ufe0f,False,man_gesturing,"['pria', 'mengisyaratkan', 'tidak', 'isyarat', 'laki-laki']"
🙅‍♀️,🙅‍♀️,woman_gesturing_no,wanita_mengisyaratkan_tidak,wanita_mengisyaratkan_tidak_isyarat_perempuan_tangan,\U0001f645\u200d\u2640\ufe0f,False,woman_gesturing,"['wanita', 'mengisyaratkan', 'tidak', 'isyarat', 'perempuan', 'tangan']"
🙆,🙆,person_gesturing_ok,orang_mengisyaratkan_oke,orang_mengisyaratkan_oke_gerakan_tangan,\U0001f646,False,person_gesturing,"['orang', 'mengisyaratkan', 'oke', 'gerakan', 'tangan']"
🙆‍♂️,🙆‍♂️,man_gesturing_ok,pria_mengisyaratkan_oke,pria_mengisyaratkan_oke_isyarat_laki-laki_tangan,\U0001f646\u200d\u2642\ufe0f,False,man_gesturing,"['pria', 'mengisyaratkan', 'oke', 'isyarat', 'laki-laki', 'tangan']"
🙆‍♀️,🙆‍♀️,woman_gesturing_ok,wanita_mengisyaratkan_oke,wanita_mengisyaratkan_oke_isyarat_perempuan_tangan,\U0001f646\u200d\u2640\ufe0f,False,woman_gesturing,"['wanita', 'mengisyaratkan', 'oke', 'isyarat', 'perempuan', 'tangan']"
💁,💁,person_tipping_hand,orang_menengadahkan_tangan,orang_menengadahkan_tangan_bantuan_informasi_resepsionis,\U0001f481,False,person_tipping,"['orang', 'menengadahkan', 'tangan', 'bantuan', 'informasi', 'resepsionis']"
💁‍♂️,💁‍♂️,man_tipping_hand,pria_menengadahkan_tangan,pria_menengadahkan_tangan_bantuan_isyarat_laki-laki,\U0001f481\u200d\u2642\ufe0f,False,man_tipping,"['pria', 'menengadahkan', 'tangan', 'bantuan', 'isyarat', 'laki-laki']"
💁‍♀️,💁‍♀️,woman_tipping_hand,wanita_menengadahkan_tangan,wanita_menengadahkan_tangan_bantuan_isyarat_perempuan,\U0001f481\u200d\u2640\ufe0f,False,woman_tipping,"['wanita', 'menengadahkan', 'tangan', 'bantuan', 'isyarat', 'perempuan']"
🙋,🙋,person_raising_hand,orang_mengangkat_tangan,orang_mengangkat_tangan_angkat_gerakan_senang,\U0001f64b,False,person_raising,"['orang', 'mengangkat', 'tangan', 'angkat', 'gerakan', 'senang']"
🙋‍♂️,🙋‍♂️,man_raising_hand,pria_mengangkat_tangan,pria_mengangkat_tangan_angkat_isyarat_laki-laki,\U0001f64b\u200d\u2642\ufe0f,False,man_raising,"['pria', 'mengangkat', 'tangan', 'angkat', 'isyarat', 'laki-laki']"
🙋‍♀️,🙋‍♀️,woman_raising_hand,wanita_mengangkat_tangan,wanita_mengangkat_tangan_angkat_isyarat_perempuan,\U0001f64b\u200d\u2640\ufe0f,False,woman_raising,"['wanita', 'mengangkat', 'tangan', 'angkat', 'isyarat', 'perempuan']"
🧏,🧏,deaf_person,orang_tuli,orang_tuli_aksesibilitas_dengar_kuping_telinga_tunarungu,\U0001f9cf,False,deaf,"['orang', 'tuli', 'aksesibilitas', 'dengar', 'kuping', 'telinga', 'tunarungu']"
🧏‍♂️,🧏‍♂️,deaf_man,pria_tuli,pria_tuli_lelaki_tunarungu,\U0001f9cf\u200d\u2642\ufe0f,False,deaf,"['pria', 'tuli', 'lelaki', 'tunarungu']"
🧏‍♀️,🧏‍♀️,deaf_woman,wanita_tuli,wanita_tuli_perempuan_tunarungu,\U0001f9cf\u200d\u2640\ufe0f,False,deaf,"['wanita', 'tuli', 'perempuan', 'tunarungu']"
🙇,🙇,person_bowing,orang_membungkuk,orang_membungkuk_bungkuk_gerakan_maaf_nunduk_sori_tunduk,\U0001f647,False,person,"['orang', 'membungkuk', 'bungkuk', 'gerakan', 'maaf', 'nunduk', 'sori', 'tunduk']"
🙇‍♂️,🙇‍♂️,man_bowing,pria_membungkuk,pria_membungkuk_isyarat_laki-laki_maaf,\U0001f647\u200d\u2642\ufe0f,False,man,"['pria', 'membungkuk', 'isyarat', 'laki-laki', 'maaf']"
🙇‍♀️,🙇‍♀️,woman_bowing,wanita_membungkuk,wanita_membungkuk_isyarat_maaf_perempuan,\U0001f647\u200d\u2640\ufe0f,False,woman,"['wanita', 'membungkuk', 'isyarat', 'maaf', 'perempuan']"
🤦,🤦,person_facepalming,orang_tepuk_jidat,orang_tepuk_jidat_cape_deh_capedeh_capek_yah,\U0001f926,False,person,"['orang', 'tepuk', 'jidat', 'cape', 'deh', 'capedeh', 'capek', 'yah']"
🤦‍♂️,🤦‍♂️,man_facepalming,pria_tepuk_jidat,pria_tepuk_jidat_isyarat_laki-laki_tangan,\U0001f926\u200d\u2642\ufe0f,False,man,"['pria', 'tepuk', 'jidat', 'isyarat', 'laki-laki', 'tangan']"
🤦‍♀️,🤦‍♀️,woman_facepalming,wanita_tepuk_jidat,wanita_tepuk_jidat_isyarat_perempuan_tangan,\U0001f926\u200d\u2640\ufe0f,False,woman,"['wanita', 'tepuk', 'jidat', 'isyarat', 'perempuan', 'tangan']"
🤷,🤷,person_shrugging,orang_mengangkat_bahu,orang_mengangkat_bahu_bingung_entah_nggak_tahu_tidak,\U0001f937,False,person,"['orang', 'mengangkat', 'bahu', 'bingung', 'entah', 'nggak', 'tahu', 'tidak']"
🤷‍♂️,🤷‍♂️,man_shrugging,pria_mengangkat_bahu,pria_mengangkat_bahu_angkat_isyarat_laki-laki,\U0001f937\u200d\u2642\ufe0f,False,man,"['pria', 'mengangkat', 'bahu', 'angkat', 'isyarat', 'laki-laki']"
🤷‍♀️,🤷‍♀️,woman_shrugging,wanita_mengangkat_bahu,wanita_mengangkat_bahu_angkat_isyarat_perempuan,\U0001f937\u200d\u2640\ufe0f,False,woman,"['wanita', 'mengangkat', 'bahu', 'angkat', 'isyarat', 'perempuan']"
🧑‍⚕️,🧑‍⚕️,health_worker,petugas_kesehatan,petugas_kesehatan_dokter_perawat_perawatan_terapis,\U0001f9d1\u200d\u2695\ufe0f,False,health,"['petugas', 'kesehatan', 'dokter', 'perawat', 'perawatan', 'terapis']"
👨‍⚕️,👨‍⚕️,man_health_worker,pekerja_kesehatan_pria,pekerja_kesehatan_pria_dokter_laki-laki_perawatan,\U0001f468\u200d\u2695\ufe0f,False,man_health,"['pekerja', 'kesehatan', 'pria', 'dokter', 'laki-laki', 'perawatan']"
